"scenario_id","denom_spec_id","risk_spec","sample_variant","weighting","model_id","controls","target_beta","childhealth_beta","robust_se","p_value","n","abs_error_to_target","denom_components","risk_components","include_emoney","include_other_fin","include_housing_fund","include_jizikuan","include_unpaid_salary","total_abs_error_to_targets","max_abs_error_to_target","min_n_across_models","rank_by_target_error"
"denom_12__stock_fund_lend__trim_totalasset_p2_98__impute0","denom_12","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000829966534301408,0.00160319893747552,0.604679250163189,15286,0.00217003346569859,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,0,0.00409018710489794,0.00217003346569859,15286,189
"denom_12__stock_fund_lend__trim_totalasset_p2_98__impute0","denom_12","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-7.98463608006573e-05,0.00158770653242007,0.959891649081751,15286,0.00192015363919934,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,0,0.00409018710489794,0.00217003346569859,15286,189
"denom_29__stock_fund__financial_asset_total_gt0__impute0","denom_29","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000591275164303365,0.000453076036353239,0.191908122635944,12783,0.00240872483569664,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,1,1,0.00410763559155523,0.00240872483569664,12783,190
"denom_29__stock_fund__financial_asset_total_gt0__impute0","denom_29","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000301089244141405,0.000445113602843114,0.498778422907741,12783,0.0016989107558586,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,1,1,0.00410763559155523,0.00240872483569664,12783,190
"denom_13__stock_fund__financial_asset_total_gt0__impute0","denom_13","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000581288521568054,0.000457524649171212,0.203927186833686,12692,0.00241871147843195,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,0,1,1,0,0.00412005548204716,0.00241871147843195,12692,191
"denom_13__stock_fund__financial_asset_total_gt0__impute0","denom_13","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000298655996384786,0.000449581266468399,0.506511588775452,12692,0.00170134400361521,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,0,1,1,0,0.00412005548204716,0.00241871147843195,12692,191
"denom_28__stock_fund_lend__trim_totalasset_p1_99__impute0","denom_28","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000856757806255965,0.00157398734052797,0.586226953828536,15442,0.00214324219374403,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,1,0.00412770759855305,0.00214324219374403,15442,192
"denom_28__stock_fund_lend__trim_totalasset_p1_99__impute0","denom_28","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-1.55345951909823e-05,0.00155936831990891,0.992051648263715,15442,0.00198446540480902,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,1,0.00412770759855305,0.00214324219374403,15442,192
"denom_16__stock_fund_lend__trim_totalasset_p1_99__impute0","denom_16","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000828702229668639,0.00160650830961162,0.605973121557956,15442,0.00217129777033136,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,1,1,1,0,0.0041527567179381,0.00217129777033136,15442,193
"denom_16__stock_fund_lend__trim_totalasset_p1_99__impute0","denom_16","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-1.85410523932562e-05,0.00159128581808644,0.990703715860978,15442,0.00198145894760674,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,1,1,1,0,0.0041527567179381,0.00217129777033136,15442,193
"denom_21__stock_fund__financial_asset_total_gt0__impute0","denom_21","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000572315414065568,0.000474956734446764,0.228231686106696,12773,0.00242768458593443,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,0,1,0.00415390686740746,0.00242768458593443,12773,194
"denom_21__stock_fund__financial_asset_total_gt0__impute0","denom_21","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000273777718526973,0.000466727169770804,0.557489143442902,12773,0.00172622228147303,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,0,1,0.00415390686740746,0.00242768458593443,12773,194
"denom_5__stock_fund__financial_asset_total_gt0__impute0","denom_5","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000562174578494832,0.000479574490217372,0.241124261266965,12682,0.00243782542150517,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt",0,0,1,0,0,0.00416649258094538,0.00243782542150517,12682,195
"denom_5__stock_fund__financial_asset_total_gt0__impute0","denom_5","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.00027133284055979,0.000471339302907129,0.56485285878717,12682,0.00172866715944021,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt",0,0,1,0,0,0.00416649258094538,0.00243782542150517,12682,195
"denom_25__stock_fund__financial_asset_total_gt0__impute0","denom_25","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000570448515148557,0.000472828927399066,0.227663094035128,12759,0.00242955148485144,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,1,1,0.00419185250544657,0.00242955148485144,12759,196
"denom_25__stock_fund__financial_asset_total_gt0__impute0","denom_25","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.00023769897940487,0.000464689498539862,0.608994326604756,12759,0.00176230102059513,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,1,1,0.00419185250544657,0.00242955148485144,12759,196
"denom_9__stock_fund__financial_asset_total_gt0__impute0","denom_9","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000559555396401163,0.00047744946459237,0.241232031538441,12667,0.00244044460359884,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt",0,0,0,1,0,0.00420506479350106,0.00244044460359884,12667,197
"denom_9__stock_fund__financial_asset_total_gt0__impute0","denom_9","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000235379810097775,0.0004693369793868,0.616017031677349,12667,0.00176462018990223,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt",0,0,0,1,0,0.00420506479350106,0.00244044460359884,12667,197
"denom_31__stock_fund__financial_asset_total_gt0__impute0","denom_31","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.00052542016160217,0.000440239900218113,0.232701237311566,12785,0.00247457983839783,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,1,1,1,0.00422570570340495,0.00247457983839783,12785,198
"denom_31__stock_fund__financial_asset_total_gt0__impute0","denom_31","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000248874134992875,0.000432886951646094,0.565357447971679,12785,0.00175112586500712,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,1,1,1,0.00422570570340495,0.00247457983839783,12785,198
"denom_12__stock_fund_lend__trim_totalasset_p1_99__impute0","denom_12","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000821327219051573,0.0016181048808988,0.611751032545463,15442,0.00217867278094843,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,0,0.0042288508097874,0.00217867278094843,15442,199
"denom_12__stock_fund_lend__trim_totalasset_p1_99__impute0","denom_12","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,5.01780288389699e-05,0.00160193719901697,0.975012079243965,15442,0.00205017802883897,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,0,0.0042288508097874,0.00217867278094843,15442,199
"denom_30__stock_fund__financial_asset_total_gt0__impute0","denom_30","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000521574326839105,0.00043376600227676,0.22921811019398,12887,0.0024784256731609,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,1,1,1,0.00423328730240854,0.0024784256731609,12887,200
"denom_30__stock_fund__financial_asset_total_gt0__impute0","denom_30","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.00024513837075235,0.000426000628831586,0.565002907114663,12887,0.00175486162924765,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,1,1,1,0.00423328730240854,0.0024784256731609,12887,200
"denom_17__stock_fund__financial_asset_total_gt0__impute0","denom_17","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000552163282579677,0.000494000415817586,0.263699760861223,12749,0.00244783671742032,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,0,1,0.0042370532356042,0.00244783671742032,12749,201
"denom_17__stock_fund__financial_asset_total_gt0__impute0","denom_17","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000210783481816121,0.000485534088746554,0.664203533156207,12749,0.00178921651818388,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,0,1,0.0042370532356042,0.00244783671742032,12749,201
"denom_15__stock_fund__financial_asset_total_gt0__impute0","denom_15","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000515411073313444,0.000444617740052975,0.246387141187367,12694,0.00248458892668656,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,1,1,1,0,0.00423863791174857,0.00248458892668656,12694,202
"denom_15__stock_fund__financial_asset_total_gt0__impute0","denom_15","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000245951014937985,0.000437263823816928,0.573800740560458,12694,0.00175404898506201,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,1,1,1,0,0.00423863791174857,0.00248458892668656,12694,202
"denom_14__stock_fund__financial_asset_total_gt0__impute0","denom_14","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000511587261262795,0.000437868295137617,0.242683834813486,12805,0.00248841273873721,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",1,0,1,1,0,0.00424609357962733,0.00248841273873721,12805,203
"denom_14__stock_fund__financial_asset_total_gt0__impute0","denom_14","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000242319159109878,0.00043011974144179,0.573188714562888,12805,0.00175768084089012,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",1,0,1,1,0,0.00424609357962733,0.00248841273873721,12805,203
"denom_1__stock_fund__financial_asset_total_gt0__impute0","denom_1","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000541129418398365,0.000498787296708836,0.277990983780097,12657,0.00245887058160164,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt","stock_amt+fund_amt",0,0,0,0,0,0.0042503702502104,0.00245887058160164,12657,204
"denom_1__stock_fund__financial_asset_total_gt0__impute0","denom_1","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000208500331391231,0.000490322872654569,0.670675749399366,12657,0.00179149966860877,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt","stock_amt+fund_amt",0,0,0,0,0,0.0042503702502104,0.00245887058160164,12657,204
"denom_29__stock_fund__all__impute0","denom_29","stock_fund","all","unweighted","(3)","No",-0.003,-0.000529047084275583,0.00037066929657079,0.153520614476064,15598,0.00247095291572442,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,1,1,0.00426059318851111,0.00247095291572442,15598,205
"denom_29__stock_fund__all__impute0","denom_29","stock_fund","all","unweighted","(4)","Yes",-0.002,-0.000210359727213304,0.000363540782727701,0.562839559515359,15598,0.0017896402727867,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,1,1,0.00426059318851111,0.00247095291572442,15598,205
"denom_13__stock_fund__all__impute0","denom_13","stock_fund","all","unweighted","(3)","No",-0.003,-0.000525615519202907,0.000371331717994823,0.156945488737639,15598,0.00247438448079709,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,0,1,1,0,0.00426782535028105,0.00247438448079709,15598,206
"denom_13__stock_fund__all__impute0","denom_13","stock_fund","all","unweighted","(4)","Yes",-0.002,-0.000206559130516045,0.000364254258467596,0.570672049293698,15598,0.00179344086948396,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,0,1,1,0,0.00426782535028105,0.00247438448079709,15598,206
"denom_23__stock_fund__financial_asset_total_gt0__impute0","denom_23","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000506191385777113,0.00046269962500554,0.273977507869676,12775,0.00249380861422289,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,1,0,1,0.00427246936284711,0.00249380861422289,12775,207
"denom_23__stock_fund__financial_asset_total_gt0__impute0","denom_23","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000221339251375774,0.000455074570451366,0.626705987815133,12775,0.00177866074862423,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,1,0,1,0.00427246936284711,0.00249380861422289,12775,207
"denom_22__stock_fund__financial_asset_total_gt0__impute0","denom_22","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.00050241308126438,0.000454619611211012,0.269124568063073,12879,0.00249758691873562,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,1,0,1,0.00427933448198942,0.00249758691873562,12879,208
"denom_22__stock_fund__financial_asset_total_gt0__impute0","denom_22","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000218252436746197,0.000446625202933734,0.625083513998729,12879,0.0017817475632538,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,1,0,1,0.00427933448198942,0.00249758691873562,12879,208
"denom_7__stock_fund__financial_asset_total_gt0__impute0","denom_7","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000496025125074073,0.000467248410854029,0.288443155015908,12684,0.00250397487492593,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt",0,1,1,0,0,0.00428557391768983,0.00250397487492593,12684,209
"denom_7__stock_fund__financial_asset_total_gt0__impute0","denom_7","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000218400957236098,0.000459598148496847,0.634652742050768,12684,0.0017815990427639,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt",0,1,1,0,0,0.00428557391768983,0.00250397487492593,12684,209
"denom_6__stock_fund__financial_asset_total_gt0__impute0","denom_6","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000492301890858759,0.000458869981884592,0.283355497077799,12797,0.00250769810914124,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt",1,0,1,0,0,0.00429226367149773,0.00250769810914124,12797,210
"denom_6__stock_fund__financial_asset_total_gt0__impute0","denom_6","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.00021543443764351,0.000450867489246051,0.632785015715778,12797,0.00178456556235649,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt",1,0,1,0,0,0.00429226367149773,0.00250769810914124,12797,210
"denom_27__stock_fund__financial_asset_total_gt0__impute0","denom_27","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000509325446189813,0.000459600867118615,0.267800316981809,12762,0.00249067455381019,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,0,1,1,0.00429464123348947,0.00249067455381019,12762,211
"denom_27__stock_fund__financial_asset_total_gt0__impute0","denom_27","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000196033320320714,0.000451875126225379,0.664425122596071,12762,0.00180396667967929,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,0,1,1,0.00429464123348947,0.00249067455381019,12762,211
"denom_21__stock_fund__all__impute0","denom_21","stock_fund","all","unweighted","(3)","No",-0.003,-0.000510865895906152,0.000388022465904517,0.187995960134023,15598,0.00248913410409385,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,0,1,0.00430647920699586,0.00248913410409385,15598,212
"denom_21__stock_fund__all__impute0","denom_21","stock_fund","all","unweighted","(4)","Yes",-0.002,-0.00018265489709799,0.000380928241490762,0.631590057047229,15598,0.00181734510290201,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,0,1,0.00430647920699586,0.00248913410409385,15598,212
"denom_11__stock_fund__financial_asset_total_gt0__impute0","denom_11","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000498531680311538,0.000464141073982732,0.282800492636408,12670,0.00250146831968846,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt",0,1,0,1,0,0.00430820624124095,0.00250146831968846,12670,213
"denom_11__stock_fund__financial_asset_total_gt0__impute0","denom_11","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000193262078447511,0.000456425723398091,0.671992372274155,12670,0.00180673792155249,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt",0,1,0,1,0,0.00430820624124095,0.00250146831968846,12670,213
"denom_5__stock_fund__all__impute0","denom_5","stock_fund","all","unweighted","(3)","No",-0.003,-0.000507656413625317,0.000388667677032569,0.191522453633442,15598,0.00249234358637468,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt",0,0,1,0,0,0.00431327886877531,0.00249234358637468,15598,214
"denom_5__stock_fund__all__impute0","denom_5","stock_fund","all","unweighted","(4)","Yes",-0.002,-0.000179064717599367,0.000381620437765242,0.638917499147101,15598,0.00182093528240063,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt","stock_amt+fund_amt",0,0,1,0,0,0.00431327886877531,0.00249234358637468,15598,214
"denom_32__stock_fund__financial_asset_total_gt0__impute0","denom_32","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.0004740465206209,0.000421741614106344,0.261024966967441,12887,0.0025259534793791,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",1,1,1,1,1,0.00431834954842957,0.0025259534793791,12887,215
"denom_32__stock_fund__financial_asset_total_gt0__impute0","denom_32","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000207603930949531,0.00041450728976089,0.61648872405046,12887,0.00179239606905047,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",1,1,1,1,1,0.00431834954842957,0.0025259534793791,12887,215
"denom_26__stock_fund__financial_asset_total_gt0__impute0","denom_26","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000497485788697484,0.000453190093598452,0.2723377167861,12869,0.00250251421130252,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,0,1,1,0.00432141116131758,0.00250251421130252,12869,216
"denom_26__stock_fund__financial_asset_total_gt0__impute0","denom_26","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000181103049984938,0.000445298400152829,0.684234792571193,12869,0.00181889695001506,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,0,1,1,0.00432141116131758,0.00250251421130252,12869,216
"denom_25__stock_fund__all__impute0","denom_25","stock_fund","all","unweighted","(3)","No",-0.003,-0.000512566288369049,0.000385879696479837,0.184096498928454,15598,0.00248743371163095,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,1,1,0.00432450780813221,0.00248743371163095,15598,217
"denom_25__stock_fund__all__impute0","denom_25","stock_fund","all","unweighted","(4)","Yes",-0.002,-0.000162925903498741,0.000378734197677666,0.667066763165039,15598,0.00183707409650126,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,1,1,0.00432450780813221,0.00248743371163095,15598,217
"denom_16__stock_fund__financial_asset_total_gt0__impute0","denom_16","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000464120955570341,0.000425783428751989,0.275716053097915,12805,0.00253587904442966,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",1,1,1,1,0,0.00433144992050116,0.00253587904442966,12805,218
"denom_16__stock_fund__financial_asset_total_gt0__impute0","denom_16","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000204429123928496,0.000418547680464831,0.625257250823822,12805,0.0017955708760715,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",1,1,1,1,0,0.00433144992050116,0.00253587904442966,12805,218
"denom_9__stock_fund__all__impute0","denom_9","stock_fund","all","unweighted","(3)","No",-0.003,-0.00050897233199098,0.000386517384684778,0.187919608756631,15598,0.00249102766800902,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt",0,0,0,1,0,0.00433209814854522,0.00249102766800902,15598,219
"denom_9__stock_fund__all__impute0","denom_9","stock_fund","all","unweighted","(4)","Yes",-0.002,-0.000158929519463796,0.00037942063405872,0.675313833815215,15598,0.0018410704805362,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt",0,0,0,1,0,0.00433209814854522,0.00249102766800902,15598,219
"denom_10__stock_fund__financial_asset_total_gt0__impute0","denom_10","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000486613135910072,0.000457446108343278,0.287457267141735,12786,0.00251338686408993,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+jizikuan_amt","stock_amt+fund_amt",1,0,0,1,0,0.00433502261697374,0.00251338686408993,12786,220
"denom_10__stock_fund__financial_asset_total_gt0__impute0","denom_10","stock_fund","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,-0.000178364247116184,0.000449576077116469,0.691566752580541,12786,0.00182163575288382,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+jizikuan_amt","stock_amt+fund_amt",1,0,0,1,0,0.00433502261697374,0.00251338686408993,12786,220
"denom_19__stock_fund__financial_asset_total_gt0__impute0","denom_19","stock_fund","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000490741405917991,0.000481326986064771,0.307956860088515,12752,0.00250925859408201,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,0,0,1,0.00434037482857437,0.00250925859408201,12752,221
