"scenario_id","denom_spec_id","risk_spec","sample_variant","weighting","model_id","controls","target_beta","childhealth_beta","robust_se","p_value","n","abs_error_to_target","denom_components","risk_components","include_emoney","include_other_fin","include_housing_fund","include_jizikuan","include_unpaid_salary","total_abs_error_to_targets","max_abs_error_to_target","min_n_across_models","rank_by_target_error"
"denom_3__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_3","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,0.000213164967881483,0.00166300106200073,0.898007590911556,14539,0.00221316496788148,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,0,0.00459779046251657,0.00238462549463508,14539,239
"denom_28__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_28","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.00052450784402567,0.00159540911265446,0.742341341250306,14392,0.00247549215597433,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,1,0.00460605658640706,0.00247549215597433,14392,240
"denom_28__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_28","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,0.000130564430432725,0.00158259900780158,0.934250259939995,14392,0.00213056443043272,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,1,0.00460605658640706,0.00247549215597433,14392,240
"denom_25__stock_fund__trim_totalasset_p1_99__unweighted","denom_25","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000326335354975123,0.0003778481108335,0.38778449897183,14539,0.00267366464502488,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,1,1,0.00461476470607877,0.00267366464502488,14539,241
"denom_25__stock_fund__trim_totalasset_p1_99__unweighted","denom_25","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-5.88999389461047e-05,0.000373564327966515,0.874718923419787,14539,0.0019411000610539,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,1,1,0.00461476470607877,0.00267366464502488,14539,241
"denom_28__stock_fund__all__unweighted","denom_28","stock_fund","all","unweighted","(3)","No",-0.003,-0.000341452386443444,0.000365647311529806,0.350407006779916,14686,0.00265854761355656,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",1,1,0,1,1,0.00461542090997435,0.00265854761355656,14686,242
"denom_28__stock_fund__all__unweighted","denom_28","stock_fund","all","unweighted","(4)","Yes",-0.002,-4.31267035822104e-05,0.000360745471148591,0.904842182479423,14686,0.00195687329641779,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",1,1,0,1,1,0.00461542090997435,0.00265854761355656,14686,242
"denom_17__stock_fund__trim_totalasset_p2_98__unweighted","denom_17","stock_fund","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000302323014879325,0.000374137952596683,0.419073860886473,14392,0.00269767698512068,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,0,1,0.00461966479473833,0.00269767698512068,14392,243
"denom_17__stock_fund__trim_totalasset_p2_98__unweighted","denom_17","stock_fund","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-7.80121903823447e-05,0.000370145118350481,0.833076683506317,14392,0.00192198780961766,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,0,0,1,0.00461966479473833,0.00269767698512068,14392,243
"denom_9__stock_fund__trim_totalasset_p1_99__unweighted","denom_9","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000322205149870812,0.000378564394623171,0.394714629036495,14539,0.00267779485012919,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt",0,0,0,1,0,0.00462339213516835,0.00267779485012919,14539,244
"denom_9__stock_fund__trim_totalasset_p1_99__unweighted","denom_9","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-5.44027149608358e-05,0.000374341580225281,0.88445307661363,14539,0.00194559728503916,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt",0,0,0,1,0,0.00462339213516835,0.00267779485012919,14539,244
"denom_19__stock_fund__trim_totalasset_p1_99__unweighted","denom_19","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000318760863619426,0.000379517149664413,0.400971755383079,14539,0.00268123913638057,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,0,0,1,0.00462374500410856,0.00268123913638057,14539,245
"denom_19__stock_fund__trim_totalasset_p1_99__unweighted","denom_19","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-5.74941322720175e-05,0.00037443328426214,0.877966902883331,14539,0.00194250586772798,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,0,0,1,0.00462374500410856,0.00268123913638057,14539,245
"denom_12__stock_fund__all__unweighted","denom_12","stock_fund","all","unweighted","(3)","No",-0.003,-0.000337364855391177,0.000366369774098163,0.357153495742742,14686,0.00266263514460882,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt",1,1,0,1,0,0.00462396652649808,0.00266263514460882,14686,246
"denom_12__stock_fund__all__unweighted","denom_12","stock_fund","all","unweighted","(4)","Yes",-0.002,-3.86686181107437e-05,0.000361532000725151,0.914824028145649,14686,0.00196133138188926,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt",1,1,0,1,0,0.00462396652649808,0.00266263514460882,14686,246
"denom_1__stock_fund__trim_totalasset_p2_98__unweighted","denom_1","stock_fund","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000299946766051429,0.000374754127692695,0.423502244129491,14392,0.00270005323394857,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt","stock_amt+fund_amt",0,0,0,0,0,0.0046246553298214,0.00270005323394857,14392,247
"denom_1__stock_fund__trim_totalasset_p2_98__unweighted","denom_1","stock_fund","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-7.53979041271714e-05,0.000370811493637291,0.838878291694769,14392,0.00192460209587283,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt","stock_amt+fund_amt",0,0,0,0,0,0.0046246553298214,0.00270005323394857,14392,247
"denom_3__stock_fund__trim_totalasset_p1_99__unweighted","denom_3","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000314869152027508,0.000380244951553964,0.407644876616703,14539,0.00268513084797249,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt","stock_amt+fund_amt",0,1,0,0,0,0.00463190603412379,0.00268513084797249,14539,248
"denom_3__stock_fund__trim_totalasset_p1_99__unweighted","denom_3","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-5.32248138487054e-05,0.00037522283628195,0.887201603565249,14539,0.00194677518615129,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt","stock_amt+fund_amt",0,1,0,0,0,0.00463190603412379,0.00268513084797249,14539,248
"denom_24__stock_fund__trim_totalasset_p1_99__unweighted","denom_24","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.00029527017793517,0.000349399764160515,0.39808100062926,14539,0.00270472982206483,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",1,1,1,0,1,0.00463474629757744,0.00270472982206483,14539,249
"denom_24__stock_fund__trim_totalasset_p1_99__unweighted","denom_24","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-6.99835244873903e-05,0.000344775624756501,0.839151311256341,14539,0.00193001647551261,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",1,1,1,0,1,0.00463474629757744,0.00270472982206483,14539,249
"denom_18__stock_fund__trim_totalasset_p1_99__unweighted","denom_18","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000310329954308685,0.000373331551058057,0.405848937607316,14539,0.00268967004569131,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,0,0,1,0.00463671097339082,0.00268967004569131,14539,250
"denom_18__stock_fund__trim_totalasset_p1_99__unweighted","denom_18","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-5.29590723004914e-05,0.000368193576995964,0.885632867562022,14539,0.00194704092769951,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,0,0,1,0.00463671097339082,0.00268967004569131,14539,250
"denom_30__stock_fund__trim_totalasset_p1_99__unweighted","denom_30","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000292277023613968,0.000346471168407696,0.398916612465073,14539,0.00270772297638603,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,1,1,1,0.00464139388689192,0.00270772297638603,14539,251
"denom_30__stock_fund__trim_totalasset_p1_99__unweighted","denom_30","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-6.63290894941127e-05,0.00034244799541879,0.846420558152816,14539,0.00193367091050589,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,1,1,1,0.00464139388689192,0.00270772297638603,14539,251
"denom_8__stock_fund__trim_totalasset_p1_99__unweighted","denom_8","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000291564101748803,0.00035018155780028,0.405079305748873,14539,0.0027084358982512,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt",1,1,1,0,0,0.00464249759802645,0.0027084358982512,14539,252
"denom_8__stock_fund__trim_totalasset_p1_99__unweighted","denom_8","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-6.59383002247434e-05,0.000345624268493094,0.848700391580951,14539,0.00193406169977526,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt",1,1,1,0,0,0.00464249759802645,0.0027084358982512,14539,252
"denom_2__stock_fund__trim_totalasset_p1_99__unweighted","denom_2","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.00030645330780064,0.000374064800120493,0.412656125328085,14539,0.00269354669219936,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt","stock_amt+fund_amt",1,0,0,0,0,0.00464483906445674,0.00269354669219936,14539,253
"denom_2__stock_fund__trim_totalasset_p1_99__unweighted","denom_2","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-4.87076277426177e-05,0.000368989663637571,0.894983992352328,14539,0.00195129237225738,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt","stock_amt+fund_amt",1,0,0,0,0,0.00464483906445674,0.00269354669219936,14539,253
"denom_31__stock_fund__trim_totalasset_p1_99__unweighted","denom_31","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.00029191658170248,0.000352797051826762,0.408004207132098,14539,0.00270808341829752,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,1,1,1,0.00464850537398055,0.00270808341829752,14539,254
"denom_31__stock_fund__trim_totalasset_p1_99__unweighted","denom_31","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-5.9578044316968e-05,0.000349262750482826,0.864554588760802,14539,0.00194042195568303,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,1,1,1,1,0.00464850537398055,0.00270808341829752,14539,254
"denom_14__stock_fund__trim_totalasset_p1_99__unweighted","denom_14","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000288337510735551,0.000347243860654363,0.406348749963946,14539,0.00271166248926445,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",1,0,1,1,0,0.00464960161539251,0.00271166248926445,14539,255
"denom_14__stock_fund__trim_totalasset_p1_99__unweighted","denom_14","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-6.20608738719403e-05,0.000343287490256276,0.856539670100024,14539,0.00193793912612806,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",1,0,1,1,0,0.00464960161539251,0.00271166248926445,14539,255
"denom_14__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_14","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000551714074017139,0.00164566718685278,0.737439443160539,14539,0.00244828592598286,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.00465005192687334,0.00244828592598286,14539,256
"denom_14__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_14","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,0.000201766000890484,0.00163115816702298,0.901558533972851,14539,0.00220176600089048,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.00465005192687334,0.00244828592598286,14539,256
"denom_28__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_28","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.000558064510497609,0.00161062556911364,0.728980046277619,14539,0.00244193548950239,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,1,0.0046509561208473,0.00244193548950239,14539,257
"denom_28__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_28","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,0.000209020631344905,0.00159689101574644,0.895862370497263,14539,0.00220902063134491,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,1,0.0046509561208473,0.00244193548950239,14539,257
"denom_9__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_9","stock_fund_lend","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.0005945800235365,0.00167255931093092,0.722226835874781,14539,0.0024054199764635,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,0,0.00465323877432107,0.0024054199764635,14539,258
"denom_9__stock_fund_lend__trim_totalasset_p1_99__unweighted","denom_9","stock_fund_lend","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,0.000247818797857569,0.00165652357466377,0.88108091659681,14539,0.00224781879785757,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,0,0.00465323877432107,0.0024054199764635,14539,258
"denom_10__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_10","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000516277996605809,0.00164198250164818,0.753203916871584,14392,0.00248372200339419,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,0,1,0,0.00465501659487858,0.00248372200339419,14392,259
"denom_10__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_10","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,0.00017129459148439,0.00162733294012663,0.916170225323319,14392,0.00217129459148439,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,0,1,0,0.00465501659487858,0.00248372200339419,14392,259
"denom_29__stock_fund__trim_totalasset_p2_98__unweighted","denom_29","stock_fund","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000272652651213538,0.000348239813103618,0.433672243142557,14392,0.00272734734878646,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,1,1,0.0046563773792923,0.00272734734878646,14392,260
"denom_29__stock_fund__trim_totalasset_p2_98__unweighted","denom_29","stock_fund","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-7.09699694941612e-05,0.000345641270049266,0.837318460641022,14392,0.00192903003050584,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt",0,0,1,1,1,0.0046563773792923,0.00272734734878646,14392,260
"denom_15__stock_fund__trim_totalasset_p1_99__unweighted","denom_15","stock_fund","trim_totalasset_p1_99","unweighted","(3)","No",-0.003,-0.00028795947043024,0.000353562494083831,0.415399741086465,14539,0.00271204052956976,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,1,1,1,0,0.00465675045246569,0.00271204052956976,14539,261
"denom_15__stock_fund__trim_totalasset_p1_99__unweighted","denom_15","stock_fund","trim_totalasset_p1_99","unweighted","(4)","Yes",-0.002,-5.52900771040664e-05,0.000350092608953302,0.87451426174232,14539,0.00194470992289593,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,1,1,1,0,0.00465675045246569,0.00271204052956976,14539,261
"denom_22__stock_fund__trim_totalasset_p2_98__unweighted","denom_22","stock_fund","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000267038086505578,0.000344415475902566,0.438153249886288,14392,0.00273296191349442,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,1,0,1,0.00465998205192668,0.00273296191349442,14392,262
"denom_22__stock_fund__trim_totalasset_p2_98__unweighted","denom_22","stock_fund","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-7.29798615677435e-05,0.000340845342580603,0.83046095998239,14392,0.00192702013843226,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt",1,0,1,0,1,0.00465998205192668,0.00273296191349442,14392,262
"denom_13__stock_fund__trim_totalasset_p2_98__unweighted","denom_13","stock_fund","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000270035175062507,0.000348885536637939,0.43894728705224,14392,0.00272996482493749,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,0,1,1,0,0.00466184060922327,0.00272996482493749,14392,263
"denom_13__stock_fund__trim_totalasset_p2_98__unweighted","denom_13","stock_fund","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-6.81242157142216e-05,0.000346339929784433,0.844067005884817,14392,0.00193187578428578,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt",0,0,1,1,0,0.00466184060922327,0.00272996482493749,14392,263
"denom_28__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_28","stock_fund_lend","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000618995544987225,0.00194428985881912,0.75021279619027,12367,0.00238100445501277,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,1,0.00466302999862038,0.00238100445501277,12367,264
"denom_28__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_28","stock_fund_lend","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,0.000282025543607608,0.00192287568793057,0.883395971922173,12367,0.00228202554360761,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,1,0,1,1,0.00466302999862038,0.00238100445501277,12367,264
"denom_6__stock_fund__trim_totalasset_p2_98__unweighted","denom_6","stock_fund","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.00026464020262148,0.0003450835093762,0.443161034207545,14392,0.00273535979737852,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt",1,0,1,0,0,0.004665015300662,0.00273535979737852,14392,265
"denom_6__stock_fund__trim_totalasset_p2_98__unweighted","denom_6","stock_fund","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,-7.03444967165163e-05,0.000341568677515588,0.836836478369383,14392,0.00192965550328348,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt","stock_amt+fund_amt",1,0,1,0,0,0.004665015300662,0.00273535979737852,14392,265
"denom_3__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_3","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000519297915656508,0.00166047095782807,0.75448171555356,14392,0.00248070208434349,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,0,0.0046653709906408,0.00248070208434349,14392,266
"denom_3__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_3","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,0.000184668906297306,0.00164473018346305,0.910603640004693,14392,0.00218466890629731,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,0,0.0046653709906408,0.00248070208434349,14392,266
"denom_14__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_14","stock_fund_lend","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000626381836965656,0.00200178853595353,0.754353510589595,12313,0.00237361816303434,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.00466656364879676,0.00237361816303434,12313,267
"denom_14__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_14","stock_fund_lend","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,0.000292945485762414,0.00197759254321248,0.882240724326338,12313,0.00229294548576241,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.00466656364879676,0.00237361816303434,12313,267
"denom_8__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_8","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000482959180750285,0.00163441939465329,0.767621706952065,14392,0.00251704081924971,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,0,0.00467391065344019,0.00251704081924971,14392,268
"denom_8__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_8","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,0.000156869834190475,0.00162017774266251,0.922868618577102,14392,0.00215686983419048,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,0,0.00467391065344019,0.00251704081924971,14392,268
"denom_15__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_15","stock_fund_lend","trim_totalasset_p2_98","unweighted","(3)","No",-0.003,-0.000488669138763741,0.00163877928567096,0.765561740050025,14392,0.00251133086123626,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,0,0.00467612677802973,0.00251133086123626,14392,269
"denom_15__stock_fund_lend__trim_totalasset_p2_98__unweighted","denom_15","stock_fund_lend","trim_totalasset_p2_98","unweighted","(4)","Yes",-0.002,0.000164795916793468,0.00162465107484533,0.919206843433332,14392,0.00216479591679347,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,0,0.00467612677802973,0.00251133086123626,14392,269
"denom_9__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_9","stock_fund_lend","financial_asset_total_gt0","unweighted","(3)","No",-0.003,-0.000662069666035955,0.00205371867769474,0.747173366578838,12205,0.00233793033396405,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,0,0.00467987496754434,0.0023419446335803,12205,270
"denom_9__stock_fund_lend__financial_asset_total_gt0__unweighted","denom_9","stock_fund_lend","financial_asset_total_gt0","unweighted","(4)","Yes",-0.002,0.000341944633580297,0.00202590415124666,0.86596762325654,12205,0.0023419446335803,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,0,0.00467987496754434,0.0023419446335803,12205,270
